image_path,original_path,severity,response_label
data/processed/PSORIASIS/08SebDermPrestern.jpg,data/raw/PSORIASIS/08SebDermPrestern.jpg,Severe,1
data/processed/PSORIASIS/08SebDermPresternal063001.jpg,data/raw/PSORIASIS/08SebDermPresternal063001.jpg,Severe,1
data/processed/PSORIASIS/08SebDermPresternal063002.jpg,data/raw/PSORIASIS/08SebDermPresternal063002.jpg,Severe,1
data/processed/PSORIASIS/08SebDermRosacea110104.jpg,data/raw/PSORIASIS/08SebDermRosacea110104.jpg,Severe,1
data/processed/PSORIASIS/08SebDermScalp.jpg,data/raw/PSORIASIS/08SebDermScalp.jpg,Severe,1
data/processed/PSORIASIS/08SebDermScalp0120.jpg,data/raw/PSORIASIS/08SebDermScalp0120.jpg,Severe,1
data/processed/PSORIASIS/08SebDermScalp1.jpg,data/raw/PSORIASIS/08SebDermScalp1.jpg,Severe,1
data/processed/PSORIASIS/08SebDermScalp1223.jpg,data/raw/PSORIASIS/08SebDermScalp1223.jpg,Severe,1
data/processed/PSORIASIS/08SebDermScalp3.jpg,data/raw/PSORIASIS/08SebDermScalp3.jpg,Severe,1
data/processed/PSORIASIS/08SebDermq.jpg,data/raw/PSORIASIS/08SebDermq.jpg,Severe,1
data/processed/PSORIASIS/08SebKerm0811.jpg,data/raw/PSORIASIS/08SebKerm0811.jpg,Severe,1
data/processed/PSORIASIS/08TineaAmiantacea.jpg,data/raw/PSORIASIS/08TineaAmiantacea.jpg,Severe,1
data/processed/PSORIASIS/08TineaAmiantacea1.jpg,data/raw/PSORIASIS/08TineaAmiantacea1.jpg,Severe,1
data/processed/PSORIASIS/08biteLine110105.jpg,data/raw/PSORIASIS/08biteLine110105.jpg,Severe,1
data/processed/PSORIASIS/08biteLine1101051.jpg,data/raw/PSORIASIS/08biteLine1101051.jpg,Severe,1
data/processed/PSORIASIS/08biteLine1101052.jpg,data/raw/PSORIASIS/08biteLine1101052.jpg,Severe,1
data/processed/PSORIASIS/08glutealPinking061906.jpg,data/raw/PSORIASIS/08glutealPinking061906.jpg,Severe,1
data/processed/PSORIASIS/08lichenPlanusTongue112205.jpg,data/raw/PSORIASIS/08lichenPlanusTongue112205.jpg,Severe,1
data/processed/PSORIASIS/08lichenPlanusTongue1122051.jpg,data/raw/PSORIASIS/08lichenPlanusTongue1122051.jpg,Severe,1
data/processed/PSORIASIS/08lichenPlanusTongue1122052.jpg,data/raw/PSORIASIS/08lichenPlanusTongue1122052.jpg,Severe,1
data/processed/PSORIASIS/08psoriasisAnus.jpg,data/raw/PSORIASIS/08psoriasisAnus.jpg,Severe,1
data/processed/PSORIASIS/08psoriasisIntertrig020606.jpg,data/raw/PSORIASIS/08psoriasisIntertrig020606.jpg,Severe,1
data/processed/PSORIASIS/08psoriasisIntertrig0206061.jpg,data/raw/PSORIASIS/08psoriasisIntertrig0206061.jpg,Severe,1
data/processed/PSORIASIS/08sebDermEar031306.jpg,data/raw/PSORIASIS/08sebDermEar031306.jpg,Severe,1
data/processed/PSORIASIS/08sebDermEar092605.jpg,data/raw/PSORIASIS/08sebDermEar092605.jpg,Severe,1
data/processed/PSORIASIS/08sebDermEar0926051.jpg,data/raw/PSORIASIS/08sebDermEar0926051.jpg,Severe,1
data/processed/PSORIASIS/08sebDermLids012405.jpg,data/raw/PSORIASIS/08sebDermLids012405.jpg,Severe,1
data/processed/PSORIASIS/08sebDermPrestern121205.jpg,data/raw/PSORIASIS/08sebDermPrestern121205.jpg,Severe,1
data/processed/PSORIASIS/08sebDermScalp111308.jpg,data/raw/PSORIASIS/08sebDermScalp111308.jpg,Severe,1
data/processed/PSORIASIS/08sebKerm0123064.jpg,data/raw/PSORIASIS/08sebKerm0123064.jpg,Severe,1
data/processed/PSORIASIS/08sebKerm01230641.jpg,data/raw/PSORIASIS/08sebKerm01230641.jpg,Severe,1
data/processed/PSORIASIS/08sebKerm01230642.jpg,data/raw/PSORIASIS/08sebKerm01230642.jpg,Severe,1
data/processed/PSORIASIS/08sebKerm11220410.jpg,data/raw/PSORIASIS/08sebKerm11220410.jpg,Severe,1
data/processed/PSORIASIS/08sebKerm1122046.jpg,data/raw/PSORIASIS/08sebKerm1122046.jpg,Severe,1
data/processed/PSORIASIS/08sebKerm11220467.jpg,data/raw/PSORIASIS/08sebKerm11220467.jpg,Severe,1
data/processed/PSORIASIS/08sebKerm11220468.jpg,data/raw/PSORIASIS/08sebKerm11220468.jpg,Severe,1
data/processed/PSORIASIS/08sebKerm1122049.jpg,data/raw/PSORIASIS/08sebKerm1122049.jpg,Severe,1
data/processed/PSORIASIS/08sebdermFace1222069.jpg,data/raw/PSORIASIS/08sebdermFace1222069.jpg,Severe,1
data/processed/PSORIASIS/13tineaAmiantacea082106.jpg,data/raw/PSORIASIS/13tineaAmiantacea082106.jpg,Severe,1
data/processed/PSORIASIS/13tineaAmiantacea0821061.jpg,data/raw/PSORIASIS/13tineaAmiantacea0821061.jpg,Severe,1
data/processed/PSORIASIS/3Eczema3-009.jpg,data/raw/PSORIASIS/3Eczema3-009.jpg,Severe,1
data/processed/PSORIASIS/8Psoriasis1-226.jpg,data/raw/PSORIASIS/8Psoriasis1-226.jpg,Severe,1
data/processed/PSORIASIS/8Psoriasis2-127.jpg,data/raw/PSORIASIS/8Psoriasis2-127.jpg,Severe,1
data/processed/PSORIASIS/8Psoriasis2-130.jpg,data/raw/PSORIASIS/8Psoriasis2-130.jpg,Severe,1
data/processed/PSORIASIS/8Psoriasis2-219.jpg,data/raw/PSORIASIS/8Psoriasis2-219.jpg,Severe,1
data/processed/PSORIASIS/Axillary-Granular-Parakeratosis-1.jpg,data/raw/PSORIASIS/Axillary-Granular-Parakeratosis-1.jpg,Severe,1
data/processed/PSORIASIS/Axillary-Granular-Parakeratosis-3.jpg,data/raw/PSORIASIS/Axillary-Granular-Parakeratosis-3.jpg,Severe,1
data/processed/PSORIASIS/Axillary-Granular-Parakeratosis-4.jpg,data/raw/PSORIASIS/Axillary-Granular-Parakeratosis-4.jpg,Severe,1
data/processed/PSORIASIS/Axillary-Granular-Parakeratosis-6.jpg,data/raw/PSORIASIS/Axillary-Granular-Parakeratosis-6.jpg,Severe,1
data/processed/PSORIASIS/Axillary-Granular-Parakeratosis-7.jpg,data/raw/PSORIASIS/Axillary-Granular-Parakeratosis-7.jpg,Severe,1
data/processed/PSORIASIS/Axillary-Granular-Parakeratosis-8.jpg,data/raw/PSORIASIS/Axillary-Granular-Parakeratosis-8.jpg,Severe,1
data/processed/PSORIASIS/Axillary-Granular-Parakeratosis-9.jpg,data/raw/PSORIASIS/Axillary-Granular-Parakeratosis-9.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Nitidus-1.jpg,data/raw/PSORIASIS/Lichen-Nitidus-1.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Nitidus-11.jpg,data/raw/PSORIASIS/Lichen-Nitidus-11.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Nitidus-12.jpg,data/raw/PSORIASIS/Lichen-Nitidus-12.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Nitidus-13.jpg,data/raw/PSORIASIS/Lichen-Nitidus-13.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Nitidus-14.jpg,data/raw/PSORIASIS/Lichen-Nitidus-14.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Nitidus-15.jpg,data/raw/PSORIASIS/Lichen-Nitidus-15.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Nitidus-16.jpg,data/raw/PSORIASIS/Lichen-Nitidus-16.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Nitidus-17.jpg,data/raw/PSORIASIS/Lichen-Nitidus-17.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Nitidus-18.jpg,data/raw/PSORIASIS/Lichen-Nitidus-18.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Nitidus-19.jpg,data/raw/PSORIASIS/Lichen-Nitidus-19.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Nitidus-2.jpg,data/raw/PSORIASIS/Lichen-Nitidus-2.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Nitidus-21.jpg,data/raw/PSORIASIS/Lichen-Nitidus-21.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Nitidus-22.jpg,data/raw/PSORIASIS/Lichen-Nitidus-22.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Nitidus-23.jpg,data/raw/PSORIASIS/Lichen-Nitidus-23.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Nitidus-3.jpg,data/raw/PSORIASIS/Lichen-Nitidus-3.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Drug-1.jpg,data/raw/PSORIASIS/Lichen-Planus-Drug-1.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Drug-10.jpg,data/raw/PSORIASIS/Lichen-Planus-Drug-10.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Drug-11.jpg,data/raw/PSORIASIS/Lichen-Planus-Drug-11.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Drug-12.jpg,data/raw/PSORIASIS/Lichen-Planus-Drug-12.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Drug-14.jpg,data/raw/PSORIASIS/Lichen-Planus-Drug-14.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Drug-15.jpg,data/raw/PSORIASIS/Lichen-Planus-Drug-15.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Drug-16.jpg,data/raw/PSORIASIS/Lichen-Planus-Drug-16.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Drug-17.jpg,data/raw/PSORIASIS/Lichen-Planus-Drug-17.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Drug-19.jpg,data/raw/PSORIASIS/Lichen-Planus-Drug-19.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Drug-2.jpg,data/raw/PSORIASIS/Lichen-Planus-Drug-2.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Drug-20.jpg,data/raw/PSORIASIS/Lichen-Planus-Drug-20.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Drug-21.jpg,data/raw/PSORIASIS/Lichen-Planus-Drug-21.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Drug-22.jpg,data/raw/PSORIASIS/Lichen-Planus-Drug-22.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Drug-24.jpg,data/raw/PSORIASIS/Lichen-Planus-Drug-24.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Drug-25.jpg,data/raw/PSORIASIS/Lichen-Planus-Drug-25.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Drug-27.jpg,data/raw/PSORIASIS/Lichen-Planus-Drug-27.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Drug-28.jpg,data/raw/PSORIASIS/Lichen-Planus-Drug-28.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Drug-3.jpg,data/raw/PSORIASIS/Lichen-Planus-Drug-3.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Drug-4.jpg,data/raw/PSORIASIS/Lichen-Planus-Drug-4.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Drug-5.jpg,data/raw/PSORIASIS/Lichen-Planus-Drug-5.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Drug-6.jpg,data/raw/PSORIASIS/Lichen-Planus-Drug-6.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Drug-7.jpg,data/raw/PSORIASIS/Lichen-Planus-Drug-7.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Drug-9.jpg,data/raw/PSORIASIS/Lichen-Planus-Drug-9.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Hypertrophic-1.jpg,data/raw/PSORIASIS/Lichen-Planus-Hypertrophic-1.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Hypertrophic-10.jpg,data/raw/PSORIASIS/Lichen-Planus-Hypertrophic-10.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Hypertrophic-12.jpg,data/raw/PSORIASIS/Lichen-Planus-Hypertrophic-12.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Hypertrophic-13.jpg,data/raw/PSORIASIS/Lichen-Planus-Hypertrophic-13.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Hypertrophic-16.jpg,data/raw/PSORIASIS/Lichen-Planus-Hypertrophic-16.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Hypertrophic-17.jpg,data/raw/PSORIASIS/Lichen-Planus-Hypertrophic-17.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Hypertrophic-18.jpg,data/raw/PSORIASIS/Lichen-Planus-Hypertrophic-18.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Hypertrophic-19.jpg,data/raw/PSORIASIS/Lichen-Planus-Hypertrophic-19.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Hypertrophic-20.jpg,data/raw/PSORIASIS/Lichen-Planus-Hypertrophic-20.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Hypertrophic-21.jpg,data/raw/PSORIASIS/Lichen-Planus-Hypertrophic-21.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Hypertrophic-22.jpg,data/raw/PSORIASIS/Lichen-Planus-Hypertrophic-22.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Hypertrophic-3.jpg,data/raw/PSORIASIS/Lichen-Planus-Hypertrophic-3.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Hypertrophic-4.jpg,data/raw/PSORIASIS/Lichen-Planus-Hypertrophic-4.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Hypertrophic-8.jpg,data/raw/PSORIASIS/Lichen-Planus-Hypertrophic-8.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Oral-1.jpg,data/raw/PSORIASIS/Lichen-Planus-Oral-1.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Oral-10.jpg,data/raw/PSORIASIS/Lichen-Planus-Oral-10.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Oral-11.jpg,data/raw/PSORIASIS/Lichen-Planus-Oral-11.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Oral-12.jpg,data/raw/PSORIASIS/Lichen-Planus-Oral-12.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Oral-13.jpg,data/raw/PSORIASIS/Lichen-Planus-Oral-13.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Oral-14.jpg,data/raw/PSORIASIS/Lichen-Planus-Oral-14.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Oral-15.jpg,data/raw/PSORIASIS/Lichen-Planus-Oral-15.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Oral-16.jpg,data/raw/PSORIASIS/Lichen-Planus-Oral-16.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Oral-17.jpg,data/raw/PSORIASIS/Lichen-Planus-Oral-17.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Oral-19.jpg,data/raw/PSORIASIS/Lichen-Planus-Oral-19.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Oral-2.jpg,data/raw/PSORIASIS/Lichen-Planus-Oral-2.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Oral-20.jpg,data/raw/PSORIASIS/Lichen-Planus-Oral-20.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Oral-21.jpg,data/raw/PSORIASIS/Lichen-Planus-Oral-21.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Oral-22.jpg,data/raw/PSORIASIS/Lichen-Planus-Oral-22.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Oral-23.jpg,data/raw/PSORIASIS/Lichen-Planus-Oral-23.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Oral-25.jpg,data/raw/PSORIASIS/Lichen-Planus-Oral-25.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Oral-26.jpg,data/raw/PSORIASIS/Lichen-Planus-Oral-26.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Oral-27.jpg,data/raw/PSORIASIS/Lichen-Planus-Oral-27.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Oral-28.jpg,data/raw/PSORIASIS/Lichen-Planus-Oral-28.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Oral-29.jpg,data/raw/PSORIASIS/Lichen-Planus-Oral-29.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Oral-3.jpg,data/raw/PSORIASIS/Lichen-Planus-Oral-3.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Oral-30.jpg,data/raw/PSORIASIS/Lichen-Planus-Oral-30.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Oral-31.jpg,data/raw/PSORIASIS/Lichen-Planus-Oral-31.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Oral-32.jpg,data/raw/PSORIASIS/Lichen-Planus-Oral-32.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Oral-33.jpg,data/raw/PSORIASIS/Lichen-Planus-Oral-33.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Oral-34.jpg,data/raw/PSORIASIS/Lichen-Planus-Oral-34.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Oral-35.jpg,data/raw/PSORIASIS/Lichen-Planus-Oral-35.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Oral-36.jpg,data/raw/PSORIASIS/Lichen-Planus-Oral-36.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Oral-37.jpg,data/raw/PSORIASIS/Lichen-Planus-Oral-37.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Oral-38.jpg,data/raw/PSORIASIS/Lichen-Planus-Oral-38.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Oral-39.jpg,data/raw/PSORIASIS/Lichen-Planus-Oral-39.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Oral-4.jpg,data/raw/PSORIASIS/Lichen-Planus-Oral-4.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Oral-40.jpg,data/raw/PSORIASIS/Lichen-Planus-Oral-40.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Oral-41.jpg,data/raw/PSORIASIS/Lichen-Planus-Oral-41.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Oral-42.jpg,data/raw/PSORIASIS/Lichen-Planus-Oral-42.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Oral-43.jpg,data/raw/PSORIASIS/Lichen-Planus-Oral-43.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Oral-44.jpg,data/raw/PSORIASIS/Lichen-Planus-Oral-44.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Oral-45.jpg,data/raw/PSORIASIS/Lichen-Planus-Oral-45.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Oral-46.jpg,data/raw/PSORIASIS/Lichen-Planus-Oral-46.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Oral-47.jpg,data/raw/PSORIASIS/Lichen-Planus-Oral-47.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Oral-48.jpg,data/raw/PSORIASIS/Lichen-Planus-Oral-48.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Oral-5.jpg,data/raw/PSORIASIS/Lichen-Planus-Oral-5.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Oral-6.jpg,data/raw/PSORIASIS/Lichen-Planus-Oral-6.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Oral-7.jpg,data/raw/PSORIASIS/Lichen-Planus-Oral-7.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Oral-8.jpg,data/raw/PSORIASIS/Lichen-Planus-Oral-8.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Oral-9.jpg,data/raw/PSORIASIS/Lichen-Planus-Oral-9.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Palm-Soles-1.jpg,data/raw/PSORIASIS/Lichen-Planus-Palm-Soles-1.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Palm-Soles-11.jpg,data/raw/PSORIASIS/Lichen-Planus-Palm-Soles-11.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Palm-Soles-2.jpg,data/raw/PSORIASIS/Lichen-Planus-Palm-Soles-2.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Palm-Soles-3.jpg,data/raw/PSORIASIS/Lichen-Planus-Palm-Soles-3.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Palm-Soles-4.jpg,data/raw/PSORIASIS/Lichen-Planus-Palm-Soles-4.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Palm-Soles-5.jpg,data/raw/PSORIASIS/Lichen-Planus-Palm-Soles-5.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Palm-Soles-6.jpg,data/raw/PSORIASIS/Lichen-Planus-Palm-Soles-6.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Palm-Soles-7.jpg,data/raw/PSORIASIS/Lichen-Planus-Palm-Soles-7.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Palm-Soles-9.jpg,data/raw/PSORIASIS/Lichen-Planus-Palm-Soles-9.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Penis-1.jpg,data/raw/PSORIASIS/Lichen-Planus-Penis-1.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Penis-10.jpg,data/raw/PSORIASIS/Lichen-Planus-Penis-10.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Penis-11.jpg,data/raw/PSORIASIS/Lichen-Planus-Penis-11.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Penis-13.jpg,data/raw/PSORIASIS/Lichen-Planus-Penis-13.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Penis-2.jpg,data/raw/PSORIASIS/Lichen-Planus-Penis-2.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Penis-3.jpg,data/raw/PSORIASIS/Lichen-Planus-Penis-3.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Penis-4.jpg,data/raw/PSORIASIS/Lichen-Planus-Penis-4.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Penis-5.jpg,data/raw/PSORIASIS/Lichen-Planus-Penis-5.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Penis-6.jpg,data/raw/PSORIASIS/Lichen-Planus-Penis-6.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Penis-7.jpg,data/raw/PSORIASIS/Lichen-Planus-Penis-7.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Penis-8.jpg,data/raw/PSORIASIS/Lichen-Planus-Penis-8.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Planus-Penis-9.jpg,data/raw/PSORIASIS/Lichen-Planus-Penis-9.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosis-Vulva-1.jpg,data/raw/PSORIASIS/Lichen-Sclerosis-Vulva-1.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosis-Vulva-10.jpg,data/raw/PSORIASIS/Lichen-Sclerosis-Vulva-10.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosis-Vulva-12.jpg,data/raw/PSORIASIS/Lichen-Sclerosis-Vulva-12.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosis-Vulva-13.jpg,data/raw/PSORIASIS/Lichen-Sclerosis-Vulva-13.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosis-Vulva-14.jpg,data/raw/PSORIASIS/Lichen-Sclerosis-Vulva-14.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosis-Vulva-15.jpg,data/raw/PSORIASIS/Lichen-Sclerosis-Vulva-15.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosis-Vulva-17.jpg,data/raw/PSORIASIS/Lichen-Sclerosis-Vulva-17.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosis-Vulva-19.jpg,data/raw/PSORIASIS/Lichen-Sclerosis-Vulva-19.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosis-Vulva-2.jpg,data/raw/PSORIASIS/Lichen-Sclerosis-Vulva-2.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosis-Vulva-20.jpg,data/raw/PSORIASIS/Lichen-Sclerosis-Vulva-20.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosis-Vulva-21.jpg,data/raw/PSORIASIS/Lichen-Sclerosis-Vulva-21.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosis-Vulva-22.jpg,data/raw/PSORIASIS/Lichen-Sclerosis-Vulva-22.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosis-Vulva-24.jpg,data/raw/PSORIASIS/Lichen-Sclerosis-Vulva-24.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosis-Vulva-25.jpg,data/raw/PSORIASIS/Lichen-Sclerosis-Vulva-25.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosis-Vulva-26.jpg,data/raw/PSORIASIS/Lichen-Sclerosis-Vulva-26.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosis-Vulva-27.jpg,data/raw/PSORIASIS/Lichen-Sclerosis-Vulva-27.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosis-Vulva-29.jpg,data/raw/PSORIASIS/Lichen-Sclerosis-Vulva-29.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosis-Vulva-3.jpg,data/raw/PSORIASIS/Lichen-Sclerosis-Vulva-3.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosis-Vulva-30.jpg,data/raw/PSORIASIS/Lichen-Sclerosis-Vulva-30.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosis-Vulva-31.jpg,data/raw/PSORIASIS/Lichen-Sclerosis-Vulva-31.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosis-Vulva-33.jpg,data/raw/PSORIASIS/Lichen-Sclerosis-Vulva-33.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosis-Vulva-34.jpg,data/raw/PSORIASIS/Lichen-Sclerosis-Vulva-34.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosis-Vulva-36.jpg,data/raw/PSORIASIS/Lichen-Sclerosis-Vulva-36.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosis-Vulva-37.jpg,data/raw/PSORIASIS/Lichen-Sclerosis-Vulva-37.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosis-Vulva-38.jpg,data/raw/PSORIASIS/Lichen-Sclerosis-Vulva-38.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosis-Vulva-39.jpg,data/raw/PSORIASIS/Lichen-Sclerosis-Vulva-39.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosis-Vulva-40.jpg,data/raw/PSORIASIS/Lichen-Sclerosis-Vulva-40.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosis-Vulva-41.jpg,data/raw/PSORIASIS/Lichen-Sclerosis-Vulva-41.jpg,Severe,1
